valid_time;latitude;longitude;tp_m;tp_mm;swvl1;swvl4;swvl2;swvl3;sp_pa;sp_hpa;t2m;d2m;strd_jm2;strd_wm2;ssrd_jm2;ssrd_wm2;skt;v10;u10;t2m_c;d2m_c;skt_c;wind_speed;rh;data;t2m_c_mean;t2m_c_min;t2m_c_max;rh_mean;rh_min;rh_max;ssrd_mjm2_dia;tp_mm_dia;wind_speed_mean;sp_hpa_mean;swvl1_mean;;
01/01/2026 00:00;-9;-40.2;0;0;0.0740509;0.13627625;0.12620544;0.14308167;96860.234;968.60236;304.34793;289.50787;1.49E+06;414.5011;0;0;304.33374;-1.3196869;-2.0602722;31.197937;16.35788;31.183746;2.4466906;40.943825;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;
01/01/2026 01:00;-9;-40.2;0;0;0.074020386;0.13627625;0.12620544;0.14308167;96875.44;968.7544;303.69785;289.51395;1.48E+06;411.1011;0;0;303.35565;-1.2280579;-2.0356445;30.547852;16.363953;30.205658;2.3773882;42.50548;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;
01/01/2026 02:00;-9;-40.2;0;0;0.07398987;0.13627625;0.12620544;0.14308167;96875.05;968.7505;303.37167;289.4609;1.53E+06;423.61514;0;0;302.9299;-0.8637085;-2.0016022;30.22168;16.310913;29.779907;2.1800008;43.15978;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;
01/01/2026 03:00;-9;-40.2;0;0;0.07397461;0.13627625;0.12620544;0.14308167;96836;968.36;302.69427;289.3825;1.49E+06;413.77042;0;0;302.21326;-0.2896576;-2.0466156;29.544281;16.232513;29.063263;2.0670116;44.647594;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;
01/01/2026 04:00;-9;-40.2;0;0;0.07395935;0.13627625;0.12620544;0.14308167;96780.64;967.8064;302.16772;289.21075;1.49E+06;414.63474;0;0;301.659;0.17958069;-2.1858826;29.01773;16.06076;28.509003;2.1932468;45.522545;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;
01/01/2026 05:00;-9;-40.2;0;0;0.07394409;0.13627625;0.12620544;0.14308167;96736.87;967.36865;301.71176;288.92133;1.48E+06;411.7293;0;0;301.14697;0.7763519;-3.0559845;28.561768;15.771332;27.996979;3.1530564;45.88324;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;Localização e Tempo
01/01/2026 06:00;-9;-40.2;0;0;0.073913574;0.13627625;0.12619019;0.14308167;96708.17;967.0817;300.8854;289.4558;1.46E+06;404.29208;0;0;300.56122;1.087265;-4.0177917;27.735413;16.305817;27.411224;4.162307;49.813713;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;
01/01/2026 07:00;-9;-40.2;1.04E-05;0.01038909;0.074020386;0.13627625;0.12619019;0.14308167;96841.14;968.4114;299.04916;292.59494;1.48E+06;409.86917;0;0;299.79205;0.5839081;-4.3201447;25.89917;19.444946;26.64206;4.3594265;67.60933;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;valid_time: Data e hora válidas do registro.
01/01/2026 08:00;-9;-40.2;3.83E-06;0.003829598;0.07406616;0.13627625;0.12619019;0.14308167;96857.266;968.57263;298.48535;292.8532;1.44E+06;398.75;0;0;298.99957;-0.112091064;-3.8716125;25.335358;19.703217;25.849579;3.873235;71.037865;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;
01/01/2026 09:00;-9;-40.2;2.13E-06;0.002126396;0.07408142;0.13627625;0.12619019;0.14308167;96880.945;968.80945;298.50537;292.82562;1.46E+06;405.74918;48906;13.585;298.95822;-0.9244995;-4.2021637;25.355377;19.675629;25.808228;4.3026595;70.83205;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;data: Data formatada (dia/mês/ano).
01/01/2026 10:00;-9;-40.2;0;0;0.07406616;0.13627625;0.12619019;0.14308167;96918.36;969.1836;299.61795;292.61145;1.43E+06;397.27362;598962;166.37833;301.28113;-2.4188995;-4.8704376;26.467957;19.461456;28.131134;5.4380364;65.44408;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;
01/01/2026 11:00;-9;-40.2;1.15E-05;0.011518598;0.074157715;0.13627625;0.12619019;0.14308167;96946.82;969.4682;301.5462;292.01447;1.42E+06;395.00888;1.57E+06;436.16333;305.93555;-4.087677;-4.0773926;28.39621;18.864471;32.785553;5.7735806;56.330807;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;latitude: Coordenada de latitude.
01/01/2026 12:00;-9;-40.2;1.08E-05;0.010825692;0.07421875;0.13627625;0.12617493;0.1430664;96967.73;969.67725;303.1911;291.479;1.49E+06;414.19196;2.09E+06;580.62555;309.9886;-4.2505035;-2.8125153;30.041107;18.32901;36.838593;5.096766;49.54235;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;
01/01/2026 13:00;-9;-40.2;1.35E-05;0.013515353;0.07426453;0.13627625;0.12617493;0.1430664;96940.5;969.405;304.68542;290.96252;1.51E+06;420.75223;2.74E+06;760.1006;314.6601;-3.689392;-2.2061462;31.53543;17.81253;41.5101;4.298685;44.042847;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;longitude: Coordenada de longitude.
01/01/2026 14:00;-9;-40.2;2.82E-06;0.00281632;0.07420349;0.13627625;0.12617493;0.14305115;96880.414;968.80414;305.47546;290.4929;1.57E+06;434.75943;2.55E+06;708.30725;316.90018;-2.9240723;-1.7686768;32.32547;17.342896;43.750183;3.4173698;40.889305;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;
01/01/2026 15:00;-9;-40.2;1.61E-06;0.001609325;0.0740509;0.13627625;0.12617493;0.14303589;96804.22;968.0422;306.77625;290.19916;1.57E+06;435.46335;3.28E+06;910.75555;321.6013;-2.4350433;-1.4716492;33.62625;17.049164;48.451294;2.8452044;37.311684;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;Temperatura e Ponto de Orvalho
01/01/2026 16:00;-9;-40.2;1.19E-07;0.000119209;0.07388306;0.13627625;0.12617493;0.14302063;96707.6;967.076;307.3022;289.81714;1.57E+06;437.1078;2.92E+06;810.8189;322.9145;-1.7872162;-1.1405182;34.15219;16.667145;49.764496;2.1201234;35.366405;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;
01/01/2026 17:00;-9;-40.2;4.22E-07;0.000421602;0.07373047;0.13627625;0.12617493;0.14300537;96603.21;966.0321;307.63202;289.5589;1.59E+06;441.9361;2.68E+06;744.8478;323.59442;-1.393692;-0.81565857;34.482025;16.408905;50.444427;1.6148301;34.15865;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;t2m: Temperatura do ar a 2 metros do solo (geralmente em Kelvin).
01/01/2026 18:00;-9;-40.2;4.25E-07;0.000424887;0.07359314;0.13627625;0.12617493;0.14299011;96530.2;965.302;307.95996;289.36798;1.60E+06;445.21222;2.37E+06;658.31555;323.4726;-1.1498108;-0.6845703;34.809967;16.217987;50.3226;1.3381709;33.13793;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;
01/01/2026 19:00;-9;-40.2;3.16E-09;3.16E-06;0.073516846;0.13627625;0.12615967;0.14299011;96541.53;965.4153;307.19476;289.15375;1.54E+06;428.11444;1.62E+06;449.0178;320.3685;-0.32806396;-1.769043;34.04477;16.003754;47.218506;1.7992051;34.106167;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;t2m_c: Temperatura a 2m em graus Celsius.
01/01/2026 20:00;-9;-40.2;8.65E-09;8.65E-06;0.07347107;0.13627625;0.12615967;0.14297485;96540.84;965.40845;306.7426;289.04517;1.55E+06;429.935;904156;251.15445;316.08414;-0.5088806;-1.9539948;33.59262;15.895172;42.934143;2.019172;34.73503;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;
01/01/2026 21:00;-9;-40.2;-2.97E-09;-2.97E-06;0.07345581;0.13627625;0.12615967;0.14297485;96585.76;965.8576;306.0219;288.8708;1.52E+06;422.15112;263804;73.27889;311.27844;-0.9303131;-1.916748;32.871918;15.720795;38.12845;2.130588;35.76429;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;t2m_c_mean / t2m_c_min / t2m_c_max: Temperatura média, mínima e máxima a 2m (°C).
01/01/2026 22:00;-9;-40.2;0;0;0.07344055;0.13627625;0.12615967;0.14297485;96649.3;966.493;305.45898;288.75775;1.50E+06;416.80612;0;0;307.66565;-1.3109131;-1.6475525;32.30899;15.607758;34.515656;2.1054506;36.648853;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;
01/01/2026 23:00;-9;-40.2;0;0;0.07342529;0.13627625;0.12615967;0.14297485;96662.79;966.62787;304.8399;288.80582;1.48E+06;411.95667;0;0;305.58252;-1.7243042;-1.5028381;31.68991;15.655823;32.432526;2.2873013;38.07069;01/01/2026;30.57338905;25.33535767;34.80996704;45.72935486;33.13793182;71.03786469;23.62805557;0.057604909;3.058312654;967.7212524;0.073895775;;d2m: Temperatura do ponto de orvalho a 2m (geralmente em Kelvin).
02/01/2026 00:00;-9;-40.2;0;0;0.07342529;0.13627625;0.12615967;0.14297485;96703.09;967.03094;304.1319;288.87433;1.46E+06;406.83444;0;0;304.1499;-1.8345184;-0.8661194;30.981903;15.724335;30.999908;2.0286992;39.806824;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;
02/01/2026 01:00;-9;-40.2;0;0;0.073410034;0.13627625;0.12614441;0.14297485;96716.97;967.1697;303.2859;288.9817;1.45E+06;402.7573;0;0;302.9774;-1.8556671;-0.2349701;30.135895;15.831696;29.827393;1.8704842;42.065636;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;d2m_c: Ponto de orvalho a 2m em °C.
02/01/2026 02:00;-9;-40.2;0;0;0.073394775;0.13627625;0.12614441;0.14297485;96705.81;967.0581;302.48248;289.12537;1.45E+06;403.43353;0;0;302.062;-1.767334;0.16923523;29.332489;15.975372;28.912018;1.7754182;44.459946;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;
02/01/2026 03:00;-9;-40.2;0;0;0.073394775;0.13627625;0.12614441;0.14297485;96696.336;966.9634;301.66824;289.35693;1.44E+06;399.41376;0;0;301.18085;-1.6269779;0.89160156;28.51825;16.20694;28.030853;1.8552656;47.297134;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;skt: Temperatura da superfície da terra/pele do solo (Skin Temperature, em Kelvin).
02/01/2026 04:00;-9;-40.2;0;0;0.073394775;0.13627625;0.12614441;0.14297485;96643.88;966.43884;301.14087;289.691;1.46E+06;405.35764;0;0;300.68127;-1.413147;1.1538696;27.990875;16.541016;27.53128;1.8243902;49.817856;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;
02/01/2026 05:00;-9;-40.2;0;0;0.07337952;0.13627625;0.12614441;0.14297485;96604.17;966.04175;300.91525;289.9282;1.49E+06;414.89236;0;0;300.54373;-1.1778412;1.0112305;27.765259;16.778198;27.393738;1.5523843;51.24372;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;skt_c: Temperatura da superfície da terra em °C.
02/01/2026 06:00;-9;-40.2;0;0;0.07337952;0.13627625;0.12614441;0.14297485;96573.55;965.7355;300.50348;290.15552;1.49E+06;415.1807;0;0;300.309;-0.61621094;0.88157654;27.353485;17.005524;27.158997;1.0755897;53.2537;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;
02/01/2026 07:00;-9;-40.2;8.79E-06;0.008791685;0.07347107;0.13627625;0.12612915;0.14297485;96642.09;966.42096;300.1369;290.94528;1.50E+06;417.58972;0;0;300.06808;-0.28718567;0.42762756;26.986908;17.795288;26.91809;0.5151126;57.19335;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;Umidade e Precipitação
02/01/2026 08:00;-9;-40.2;1.24E-06;0.001239777;0.07348633;0.13627625;0.12612915;0.14297485;96686.484;966.86487;299.63715;291.32068;1.48E+06;411.28055;0;0;299.63727;-0.6772461;0.10223389;26.487152;18.170685;26.487274;0.684919;60.305435;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;
02/01/2026 09:00;-9;-40.2;3.47E-06;0.003471971;0.073532104;0.13627625;0.12612915;0.14297485;96725.67;967.2567;299.85944;291.37097;1.51E+06;420.4111;42920;11.922222;299.97815;-0.79766846;0.2644043;26.709442;18.220978;26.828156;0.84034795;59.709953;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;rh: Umidade relativa do ar (Relative Humidity).
02/01/2026 10:00;-9;-40.2;6.62E-05;0.06619096;0.07423401;0.13627625;0.12612915;0.14297485;96790.17;967.90173;300.4206;291.4582;1.51E+06;419.57584;382852;106.34778;302.5215;-1.2884827;0.38713074;27.2706;18.308197;29.371521;1.3453839;58.093132;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;
02/01/2026 11:00;-9;-40.2;3.50E-05;0.03501773;0.07460022;0.13627625;0.12612915;0.14297485;96841.05;968.41046;301.31125;291.3078;1.50E+06;415.54416;949832;263.84222;305.91446;-2.1685562;0.7094574;28.161255;18.157806;32.764465;2.2816586;54.63298;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;rh_mean / rh_min / rh_max: Umidade relativa média, mínima e máxima.
02/01/2026 12:00;-9;-40.2;5.46E-05;0.054568052;0.07510376;0.13627625;0.12612915;0.1429596;96867.7;968.677;302.45282;290.81497;1.56E+06;432.19223;1.64E+06;456.47278;310.52002;-3.4300137;0.8092346;29.302826;17.664978;37.370026;3.5241814;49.57691;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;
02/01/2026 13:00;-9;-40.2;4.35E-05;0.04351139;0.07539368;0.13627625;0.12611389;0.14294434;96858.375;968.58374;303.95868;290.06836;1.54E+06;427.29;2.52E+06;699.2156;314.81433;-3.7038307;0.72932434;30.808685;16.918365;41.664337;3.7749538;43.379272;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;tp_m: Precipitação total acumulada em metros.
02/01/2026 14:00;-9;-40.2;2.16E-06;0.002160668;0.075302124;0.13627625;0.12611389;0.14294434;96795.06;967.9506;305.4477;289.18027;1.53E+06;425.81;2.80E+06;776.805;317.90598;-3.0863228;1.0682983;32.2977;16.030273;44.75598;3.2659838;37.67682;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;
02/01/2026 15:00;-9;-40.2;4.17E-07;0.000417233;0.07505798;0.13627625;0.12611389;0.14292908;96695.97;966.9597;306.11023;288.44104;1.61E+06;446.18777;2.30E+06;638.4056;318.5468;-2.120121;1.1591797;32.960236;15.291046;45.39682;2.4163218;34.62016;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;tp_mm / tp_mm_di: Precipitação total em milímetros (diária ou acumulada).
02/01/2026 16:00;-9;-40.2;0;0;0.074783325;0.13627625;0.12611389;0.14291382;96589.36;965.8936;306.74036;288.14056;1.61E+06;447.445;2.35E+06;653.54333;320.00726;-1.8719864;0.98791504;33.590363;14.99057;46.85727;2.116674;32.780693;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;
02/01/2026 17:00;-9;-40.2;7.90E-07;0.000789762;0.07450867;0.13627625;0.12611389;0.14289856;96474.05;964.7405;307.53278;287.88647;1.59E+06;442.95667;2.61E+06;724.0944;322.13272;-1.620512;0.81599426;34.382782;14.736481;48.982727;1.814361;30.856213;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;swvl1 / swvl2 / swvl3 / swvl4: Volume de água no solo (Soil Water Layer) nas quatro camadas de profundidade padrão (camada 1 a 4).
02/01/2026 18:00;-9;-40.2;8.49E-07;0.000849366;0.074279785;0.13627625;0.12611389;0.1428833;96390.09;963.90094;308.16852;287.7387;1.56E+06;434.2561;2.45E+06;680.2622;322.8191;-1.2179928;0.827652;35.018524;14.588715;49.669098;1.4725876;29.505714;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;
02/01/2026 19:00;-9;-40.2;4.47E-07;0.000447035;0.074142456;0.13627625;0.12611389;0.1428833;96311.086;963.11084;307.42175;288.58777;1.56E+06;432.62112;1.55E+06;431.5122;319.84576;-0.4396515;0.61058044;34.27176;15.437775;46.69577;0.7523974;32.47996;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;swvl1_mean: Média da água no solo na camada 1.
02/01/2026 20:00;-9;-40.2;0;0;0.0740509;0.13627625;0.12609863;0.14286804;96316.625;963.16626;306.9823;288.36743;1.57E+06;436.88165;853744;237.15111;316.1756;-0.8788605;0.30247498;33.832306;15.217438;43.025604;0.9294551;32.816574;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;
02/01/2026 21:00;-9;-40.2;0;0;0.07400513;0.13627625;0.12609863;0.14286804;96356.41;963.5641;306.32788;288.21124;1.55E+06;430.33835;226760;62.988888;311.54138;-1.2336884;-0.17037964;33.177887;15.061249;38.391388;1.245398;33.698727;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;Vento
02/01/2026 22:00;-9;-40.2;0;0;0.07395935;0.13627625;0.12609863;0.14286804;96423.81;964.2381;305.802;288.15643;1.51E+06;418.23334;0;0;307.88626;-1.1749668;-0.40853882;32.652008;15.006439;34.736267;1.2439659;34.58597;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;
02/01/2026 23:00;-9;-40.2;0;0;0.07392883;0.13627625;0.12609863;0.14286804;96484.11;964.84106;305.36816;288.2088;1.53E+06;424.16223;0;0;305.9989;-1.3848;-0.34513855;32.21817;15.058807;32.848907;1.427162;35.56121;02/01/2026;30.50861549;26.4871521;35.01852417;43.55907822;29.50571442;60.30543518;20.67322731;0.217455626;1.734712243;966.2050171;0.074067436;;u10: Componente zonal do vento a 10 metros (direção Leste-Oeste, m/s).
03/01/2026 00:00;-9;-40.2;0;0;0.073898315;0.13627625;0.12609863;0.14286804;96569.08;965.6908;304.67322;288.18884;1.51E+06;418.22446;0;0;304.617;-1.8350868;-0.2665558;31.523224;15.038849;31.46701;1.8543451;36.939438;03/01/2026;30.08574486;27.01419067;33.57962036;45.33786011;36.50867844;58.4515686;17.50721931;0.192583293;3.138512373;966.8256836;0.074332558;;
03/01/2026 01:00;-9;-40.2;0;0;0.07388306;0.13627625;0.12609863;0.14286804;96589.34;965.89343;303.7764;288.383;1.50E+06;415.74246;0;0;303.5438;-1.6412029;0.458313;30.626404;15.233002;30.393799;1.7039946;39.36173;03/01/2026;30.08574486;27.01419067;33.57962036;45.33786011;36.50867844;58.4515686;17.50721931;0.192583293;3.138512373;966.8256836;0.074332558;;v10: Componente meridional do vento a 10 metros (direção Norte-Sul, m/s).
03/01/2026 02:00;-9;-40.2;0;0;0.07385254;0.13627625;0.12608337;0.14286804;96614.664;966.14667;303.19452;288.6697;1.52E+06;422.16287;0;0;302.88837;-1.3589439;0.8902893;30.044525;15.519714;29.738373;1.6246058;41.450085;03/01/2026;30.08574486;27.01419067;33.57962036;45.33786011;36.50867844;58.4515686;17.50721931;0.192583293;3.138512373;966.8256836;0.074332558;;
03/01/2026 03:00;-9;-40.2;7.08E-08;7.08E-05;0.07383728;0.13627625;0.12608337;0.14286804;96584.45;965.84454;302.5885;289.00974;1.50E+06;417.71854;0;0;302.19165;-1.506485;1.1666718;29.438507;15.859741;29.041656;1.9054186;43.863785;03/01/2026;30.08574486;27.01419067;33.57962036;45.33786011;36.50867844;58.4515686;17.50721931;0.192583293;3.138512373;966.8256836;0.074332558;;wind_spe / wind_spe...: Velocidade do vento a 10m (Wind Speed).
03/01/2026 04:00;-9;-40.2;3.73E-09;3.73E-06;0.07382202;0.13627625;0.12608337;0.14286804;96560.17;965.60175;301.98624;289.25037;1.48E+06;411.09332;0;0;301.50085;-1.5010624;1.5367632;28.836243;16.100372;28.35086;2.1482155;46.119225;03/01/2026;30.08574486;27.01419067;33.57962036;45.33786011;36.50867844;58.4515686;17.50721931;0.192583293;3.138512373;966.8256836;0.074332558;;
03/01/2026 05:00;-9;-40.2;0;0;0.07380676;0.13627625;0.12608337;0.14286804;96556.93;965.5693;301.4702;289.5312;1.48E+06;410.25735;0;0;300.98077;-1.2879333;1.84585;28.32022;16.381195;27.83078;2.2507632;48.37815;03/01/2026;30.08574486;27.01419067;33.57962036;45.33786011;36.50867844;58.4515686;17.50721931;0.192583293;3.138512373;966.8256836;0.074332558;;Pressão
03/01/2026 06:00;-9;-40.2;5.88E-06;0.005878508;0.07385254;0.13627625;0.12608337;0.14286804;96569.41;965.6941;301.0712;289.90088;1.48E+06;410.51654;0;0;300.58905;-1.162857;1.8600464;27.921204;16.750885;27.439056;2.1936293;50.692017;03/01/2026;30.08574486;27.01419067;33.57962036;45.33786011;36.50867844;58.4515686;17.50721931;0.192583293;3.138512373;966.8256836;0.074332558;;
03/01/2026 07:00;-9;-40.2;3.55E-06;0.003546476;0.07388306;0.13627625;0.12608337;0.14286804;96648.484;966.48486;300.66083;291.14874;1.57E+06;434.90833;0;0;300.7869;-1.7919159;1.0523529;27.510834;17.998749;27.636902;2.0780783;56.180023;03/01/2026;30.08574486;27.01419067;33.57962036;45.33786011;36.50867844;58.4515686;17.50721931;0.192583293;3.138512373;966.8256836;0.074332558;;sp_pa: Pressão à superfície (Surface Pressure) em Pascals (Pa).
03/01/2026 08:00;-9;-40.2;1.42E-06;0.001423061;0.073898315;0.13627625;0.12606812;0.14286804;96694.72;966.9472;300.51932;291.23248;1.57E+06;435.26083;0;0;300.78616;-2.1558838;0.8605652;27.369324;18.082489;27.63617;2.3212943;56.94576;03/01/2026;30.08574486;27.01419067;33.57962036;45.33786011;36.50867844;58.4515686;17.50721931;0.192583293;3.138512373;966.8256836;0.074332558;;
03/01/2026 09:00;-9;-40.2;2.07E-05;0.02066791;0.07411194;0.13627625;0.12606812;0.14286804;96761.34;967.61346;300.16418;291.31677;1.57E+06;436.14835;10412;2.8922222;300.72256;-2.6768646;0.7124176;27.01419;18.166779;27.57257;2.7700438;58.45157;03/01/2026;30.08574486;27.01419067;33.57962036;45.33786011;36.50867844;58.4515686;17.50721931;0.192583293;3.138512373;966.8256836;0.074332558;;sp_hpa / sp_hpa_m: Pressão à superfície em Hectopascals (hPa) ou sua média.
03/01/2026 10:00;-9;-40.2;2.32E-06;0.002324581;0.074142456;0.13627625;0.12606812;0.14286804;96829.11;968.2911;300.45273;291.1715;1.51E+06;418.69305;298214;82.83722;301.6593;-3.2550964;0.60595703;27.302734;18.021515;28.509308;3.3110175;56.949417;03/01/2026;30.08574486;27.01419067;33.57962036;45.33786011;36.50867844;58.4515686;17.50721931;0.192583293;3.138512373;966.8256836;0.074332558;;
03/01/2026 11:00;-9;-40.2;5.89E-06;0.005885959;0.07417297;0.13627625;0.12606812;0.14286804;96882;968.82;301.44333;290.87012;1.53E+06;424.1686;871188;241.99667;304.8382;-3.856903;0.7637024;28.293335;17.720123;31.688202;3.931786;52.74281;03/01/2026;30.08574486;27.01419067;33.57962036;45.33786011;36.50867844;58.4515686;17.50721931;0.192583293;3.138512373;966.8256836;0.074332558;;Radiação Solar e Terrestre
03/01/2026 12:00;-9;-40.2;9.98E-06;0.009976327;0.07421875;0.13627625;0.12606812;0.14285278;96922.34;969.22345;302.68774;290.58752;1.52E+06;423.20193;1.67E+06;463.50388;309.2008;-4.118698;0.6044769;29.53775;17.43753;36.05081;4.16282;48.21355;03/01/2026;30.08574486;27.01419067;33.57962036;45.33786011;36.50867844;58.4515686;17.50721931;0.192583293;3.138512373;966.8256836;0.074332558;;
