valid_time,latitude,longitude,tp_m,tp_mm,swvl2,swvl4,swvl1,swvl3,sp_pa,sp_hpa,d2m,t2m,strd_jm2,strd_wm2,ssrd_jm2,ssrd_wm2,skt,u10,v10,t2m_c,d2m_c,skt_c,wind_speed,rh,data,t2m_c_mean,t2m_c_min,t2m_c_max,rh_mean,rh_min,rh_max,ssrd_mjm2_dia,tp_mm_dia,wind_speed_mean,sp_hpa_mean,swvl1_mean
2001-01-03 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.28614807,0.37182617,0.19436646,0.31347656,100481.81,1004.8181,295.82904,298.44287,1.396476e+06,387.91,0.0,0.0,298.15152,-2.2758636,-1.9067879,25.292877,22.679047,25.001526,2.969073,85.478226,2001-01-03,26.742162704467773,24.15960693359375,30.84381103515625,75.96233367919922,54.895835876464844,89.28167724609375,18.289844512939453,1.3168931007385254,3.2562482357025146,1004.004150390625,0.1951923370361328
2001-01-04 00:00:00,-4.199999999999166,-38.499999999995396,3.4570694e-06,0.0034570694,0.28585815,0.37173462,0.1979065,0.3132782,100465.42,1004.65424,296.00482,298.7643,1.521868e+06,422.74112,0.0,0.0,298.80832,-2.4065857,-1.0595884,25.614319,22.854828,25.658325,2.6295211,84.76069,2001-01-04,26.063867568969727,23.373382568359375,29.461456298828125,81.65829467773438,65.1783218383789,94.93928527832031,13.304920196533203,2.844184637069702,2.507249593734741,1004.1834106445312,0.21574020385742188
2001-01-05 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.28564453,0.37167358,0.2194519,0.31315613,100512.75,1005.1275,296.078,298.28754,1.457248e+06,404.7911,0.0,0.0,297.92148,-1.3916473,-1.3144932,25.137543,22.928009,24.771484,1.9143078,87.58241,2001-01-05,26.82391929626465,23.745697021484375,31.885589599609375,76.47705078125,49.003334045410156,92.83822631835938,22.734615325927734,1.3818144798278809,3.018286943435669,1004.12060546875,0.220245361328125
2001-01-06 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.2853546,0.37156677,0.21217346,0.31288147,100433.99,1004.3399,295.92883,298.39255,1.392728e+06,386.8689,0.0,0.0,297.87396,-2.199605,-0.97210693,25.242554,22.77884,24.723969,2.4048398,86.25444,2001-01-06,27.119157791137695,24.28759765625,31.37054443359375,77.43151092529297,55.26626205444336,93.14366912841797,19.844663619995117,1.8659383058547974,3.3556106090545654,1003.1619262695312,0.21685409545898438
2001-01-07 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.28511047,0.37147522,0.21507263,0.3126831,100372.61,1003.7261,296.46918,298.9596,1.466436e+06,407.34332,0.0,0.0,298.6444,-2.4110565,-0.93659973,25.8096,23.319183,25.494415,2.5865831,86.17071,2001-01-07,27.072134017944336,24.333099365234375,31.149078369140625,75.20181274414062,49.76213836669922,91.75492095947266,20.68159294128418,1.56802237033844,3.5150668621063232,1002.7626953125,0.21976788341999054
2001-01-08 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.28485107,0.3713684,0.21141052,0.31245422,100414.07,1004.1407,295.19348,298.55246,1.436444e+06,399.0122,0.0,0.0,298.07462,-1.6002045,-1.1882324,25.402466,22.043488,24.924622,1.9931258,81.70544,2001-01-08,27.4341983795166,24.618896484375,32.862396240234375,69.01190185546875,39.4977912902832,86.49873352050781,24.010623931884766,0.34230947494506836,3.340122938156128,1002.6189575195312,0.20581309497356415
2001-01-09 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.28451538,0.37123108,0.19273376,0.31211853,100313.22,1003.1322,295.69666,298.69498,1.4058e+06,390.5,0.0,0.0,298.33804,-2.7055206,-1.6755371,25.544983,22.546661,25.18805,3.1823366,83.53466,2001-01-09,27.762094497680664,24.605255126953125,32.969818115234375,68.41891479492188,39.633453369140625,86.151123046875,24.280588150024414,0.29221639037132263,3.5661704540252686,1002.5935668945312,0.18838119506835938
2001-01-10 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.28416443,0.37109375,0.17854309,0.3117981,100320.8,1003.20795,296.0526,298.86688,1.406598e+06,390.72168,0.0,0.0,298.71478,-2.5151672,-2.031536,25.716888,22.902618,25.564789,3.2331417,84.49114,2001-01-10,27.150033950805664,24.145965576171875,31.825531005859375,74.16278839111328,48.46841812133789,90.77216339111328,18.599660873413086,1.1846929788589478,3.5932633876800537,1002.6780395507812,0.18278248608112335
2001-01-11 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.28390503,0.3710022,0.17970276,0.31158447,100414.04,1004.1404,295.5266,299.17822,1.489984e+06,413.88443,0.0,0.0,299.05505,-2.2463837,-2.096796,26.028229,22.376617,25.90506,3.0729127,80.34431,2001-01-11,27.52716636657715,24.77227783203125,32.106842041015625,68.83263397216797,43.77505874633789,83.6552734375,19.7309513092041,0.5954205989837646,3.5330426692962646,1003.7053833007812,0.17814064025878906
2001-01-12 00:00:00,-4.199999999999166,-38.499999999995396,5.51641e-05,0.0551641,0.2836151,0.3708954,0.17697144,0.3113556,100505.125,1005.0513,295.3827,298.38397,1.47438e+06,409.55,0.0,0.0,298.64618,-3.5557098,-0.86831665,25.233978,22.232697,25.496185,3.6601975,83.48382,2001-01-12,25.97662925720215,23.2550048828125,30.600006103515625,76.5477066040039,56.55892562866211,91.90288543701172,18.13751220703125,2.687558650970459,3.246126413345337,1004.1226196289062,0.18782933056354523
2001-01-13 00:00:00,-4.199999999999166,-38.499999999995396,2.7671456e-05,0.027671456,0.28338623,0.37080383,0.19674683,0.3111725,100504.04,1005.0404,294.6185,298.00558,1.488064e+06,413.3511,0.0,0.0,298.02084,-1.2068329,-0.6707001,24.85559,21.468506,24.87085,1.3806825,81.49579,2001-01-13,24.79551124572754,22.582611083984375,28.500579833984375,84.3971939086914,67.69705963134766,95.39744567871094,12.970308303833008,7.708969593048096,2.0754051208496094,1004.3865356445312,0.23538462817668915
2001-01-14 00:00:00,-4.199999999999166,-38.499999999995396,0.00015568733,0.15568733,0.28327942,0.37075806,0.28401184,0.3110962,100505.98,1005.05975,295.37985,297.41345,1.463e+06,406.3889,0.0,0.0,297.0329,-2.524353,-0.19639587,24.263458,22.229858,23.882904,2.5319815,88.446754,2001-01-14,25.8382625579834,22.796173095703125,29.555206298828125,79.10436248779297,58.292354583740234,96.00823211669922,18.479263305664062,1.9944846630096436,3.1795616149902344,1003.9574584960938,0.2886199951171875
2001-01-15 00:00:00,-4.199999999999166,-38.499999999995396,8.150935e-05,0.08150935,0.28321838,0.3706665,0.28103638,0.3109131,100418.125,1004.1813,295.95187,298.1286,1.498152e+06,416.15332,0.0,0.0,297.984,-2.3985138,-1.1065826,24.978607,22.80188,24.834015,2.6414757,87.742516,2001-01-15,25.973358154296875,23.659820556640625,29.3167724609375,79.31013488769531,62.482696533203125,91.76866912841797,20.099912643432617,3.2294936180114746,3.208521842956543,1003.8324584960938,0.28552308678627014
2001-01-16 00:00:00,-4.199999999999166,-38.499999999995396,4.4703484e-07,0.00044703484,0.28315735,0.3705902,0.2953186,0.3107605,100446.31,1004.46313,295.91217,297.9502,1.483152e+06,411.98666,0.0,0.0,297.6318,-2.2519226,-0.6891632,24.800201,22.762177,24.481812,2.3550162,88.467636,2001-01-16,26.2847900390625,23.130584716796875,30.801788330078125,76.96733856201172,51.99029541015625,92.83480072021484,22.34185218811035,1.4812712669372559,3.182612419128418,1003.5851440429688,0.2950776517391205
2001-01-17 00:00:00,-4.199999999999166,-38.499999999995396,3.2782555e-07,0.00032782555,0.2830963,0.37049866,0.28056335,0.31053162,100390.875,1003.90875,295.69745,298.0582,1.411088e+06,391.9689,0.0,0.0,297.47137,-2.3801117,-1.0148621,24.908203,22.547455,24.32138,2.587446,86.7625,2001-01-17,26.837358474731445,23.018829345703125,32.18402099609375,69.58233642578125,38.513301849365234,87.9159927368164,27.0462646484375,0.09025931358337402,3.5266685485839844,1003.1248168945312,0.26866021752357483
2001-01-18 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.2829132,0.37034607,0.24583435,0.31019592,100365.81,1003.65814,295.41382,298.4668,1.409204e+06,391.44556,0.0,0.0,297.89478,-2.5879211,-1.0008087,25.316803,22.263824,24.744781,2.7746987,83.231285,2001-01-18,26.89017677307129,23.296844482421875,31.66082763671875,66.77495574951172,42.452171325683594,83.37662506103516,23.51352882385254,0.0005841254023835063,3.9402964115142822,1003.5789184570312,0.23499298095703125
2001-01-19 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.28271484,0.370224,0.2175293,0.30992126,100476.92,1004.7692,295.41486,298.27734,1.387972e+06,385.5478,0.0,0.0,297.66934,-2.1815338,-1.9103231,25.12735,22.264862,24.519348,2.8997283,84.179565,2001-01-19,26.903623580932617,23.67169189453125,31.506103515625,74.13634490966797,50.65409469604492,90.59242248535156,22.84795570373535,0.2942085266113281,3.4592173099517822,1004.67822265625,0.2114308625459671
2001-01-20 00:00:00,-4.199999999999166,-38.499999999995396,0.00014311075,0.14311075,0.28248596,0.37010193,0.20210266,0.30967712,100608.484,1006.08484,295.95276,298.3319,1.463812e+06,406.61444,0.0,0.0,298.4034,-2.2881927,-1.6845493,25.181915,22.802765,25.253418,2.841396,86.69163,2001-01-20,26.822402954101562,23.736602783203125,31.630889892578125,75.77202606201172,51.067840576171875,93.30966186523438,22.79636001586914,1.8855035305023193,3.546264410018921,1004.9363403320312,0.20575396716594696
2001-01-21 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.28230286,0.36999512,0.204422,0.30944824,100578.57,1005.7857,295.86508,298.55823,1.49282e+06,414.6722,0.0,0.0,298.5157,-2.3672333,-1.7795105,25.408234,22.715088,25.365692,2.961495,85.08019,2001-01-21,26.45316505432129,24.151885986328125,30.55462646484375,79.81668090820312,58.256195068359375,90.79840850830078,19.571603775024414,3.261211633682251,3.1614253520965576,1004.651611328125,0.21099154651165009
2001-01-22 00:00:00,-4.199999999999166,-38.499999999995396,4.6718167e-05,0.046718165,0.282135,0.36990356,0.22753906,0.3092804,100544.59,1005.4459,295.82617,297.81226,1.486048e+06,412.7911,0.0,0.0,297.65637,-1.5829926,-1.4143982,24.662262,22.676178,24.506378,2.1228254,88.73524,2001-01-22,26.107778549194336,23.249847412109375,30.329315185546875,79.8412857055664,60.77482604980469,93.1080551147461,21.17534828186035,3.3470869064331055,3.2878425121307373,1004.9194946289062,0.24230130016803741
2001-01-23 00:00:00,-4.199999999999166,-38.499999999995396,5.0097704e-05,0.050097704,0.2820282,0.36982727,0.24414062,0.3090973,100552.266,1005.52264,295.76532,298.27203,1.465528e+06,407.09113,0.0,0.0,298.1355,-2.242813,-1.448884,25.12204,22.615326,24.985504,2.6701078,86.01805,2001-01-23,26.755643844604492,23.55889892578125,31.92279052734375,76.32254791259766,47.13554000854492,93.38639068603516,23.00247573852539,1.2441396713256836,3.1996467113494873,1004.6940307617188,0.24198786914348602
2001-01-24 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.2818756,0.3697052,0.23176575,0.30885315,100505.31,1005.0531,296.29694,298.94818,1.472984e+06,409.16223,0.0,0.0,298.65552,-2.441803,-2.071106,25.798187,23.146942,25.505524,3.201856,85.33689,2001-01-24,27.478029251098633,24.009765625,32.541778564453125,69.37248229980469,40.30097579956055,87.96986389160156,25.802175521850586,0.3513246774673462,3.6039934158325195,1004.4363403320312,0.2243315428495407
2001-01-25 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.2816925,0.36956787,0.20811462,0.30854797,100545.71,1005.4571,294.97952,298.854,1.399136e+06,388.6489,0.0,0.0,298.28036,-2.6824799,-1.5263824,25.70401,21.829529,25.130371,3.0863476,79.216705,2001-01-25,27.389909744262695,24.380462646484375,32.067352294921875,70.20630645751953,45.78327560424805,87.65249633789062,24.332643508911133,0.8622399568557739,3.7703912258148193,1004.6738891601562,0.20543670654296875
2001-01-26 00:00:00,-4.199999999999166,-38.499999999995396,6.7520887e-09,6.7520887e-06,0.28149414,0.36943054,0.19535828,0.30827332,100568.19,1005.6819,295.46408,298.6698,1.395132e+06,387.53665,0.0,0.0,298.26086,-2.0944214,-1.5478382,25.519806,22.314087,25.11087,2.6043048,82.48586,2001-01-26,27.2272891998291,24.464752197265625,31.82806396484375,71.14215850830078,48.044761657714844,87.19732666015625,22.97403907775879,1.4014192819595337,3.3880615234375,1004.6759643554688,0.19740676879882812
2001-01-27 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.28131104,0.36930847,0.19244385,0.30804443,100497.11,1004.97107,294.74823,298.32272,1.364172e+06,378.93668,0.0,0.0,297.84848,-1.7217884,-1.6608734,25.17273,21.598236,24.698486,2.3922908,80.608055,2001-01-27,27.194679260253906,23.8016357421875,32.471771240234375,69.60720825195312,43.04802703857422,90.12731170654297,24.751096725463867,0.39360523223876953,3.03745436668396,1004.2178344726562,0.18808872997760773
2001-01-28 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.28111267,0.3691864,0.18164062,0.30775452,100476.16,1004.76154,294.9373,298.7549,1.424356e+06,395.65445,0.0,0.0,298.65808,-1.8224945,-1.431736,25.60492,21.787292,25.508087,2.3176181,79.47813,2001-01-28,27.487335205078125,24.242828369140625,32.49365234375,69.03247833251953,42.26493835449219,87.17792510986328,24.134275436401367,0.7667452096939087,3.027552366256714,1003.8638305664062,0.1804707795381546
2001-01-29 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.28089905,0.36904907,0.17817688,0.3074646,100414.59,1004.14594,295.54767,298.91156,1.431796e+06,397.7211,0.0,0.0,298.99136,-1.9558411,-1.5953417,25.761566,22.397675,25.84137,2.5239708,81.7264,2001-01-29,27.10931968688965,24.062103271484375,31.858856201171875,73.26605987548828,47.481441497802734,91.9017562866211,21.512004852294922,0.46101510524749756,2.9301116466522217,1002.9818725585938,0.17708460986614227
2001-01-30 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.28070068,0.368927,0.17262268,0.30723572,100294.41,1002.9441,294.60132,298.74185,1.397632e+06,388.2311,0.0,0.0,298.542,-2.0492096,-1.9287872,25.591858,21.451324,25.391998,2.814157,77.92277,2001-01-30,27.2844295501709,24.109954833984375,31.68902587890625,71.16266632080078,45.80405807495117,90.91442108154297,21.945159912109375,0.5910605192184448,2.7675962448120117,1002.2236328125,0.1728636473417282
2001-01-31 00:00:00,-4.199999999999166,-38.499999999995396,4.6640635e-06,0.0046640635,0.28051758,0.36880493,0.1700592,0.30699158,100294.625,1002.9462,295.41373,298.96814,1.461548e+06,405.98557,0.0,0.0,299.13766,-1.9252014,-1.5767717,25.818146,22.263733,25.98767,2.4884956,80.79249,2001-01-31,26.96352195739746,24.320526123046875,30.87750244140625,73.48113250732422,49.77110290527344,87.8918228149414,17.118871688842773,0.7220238447189331,2.5145723819732666,1002.36767578125,0.17152786254882812
2001-02-01 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.28034973,0.36871338,0.17166138,0.30680847,100319.016,1003.1902,295.26013,298.79718,1.442216e+06,400.61557,0.0,0.0,298.83813,-0.6881666,-2.8045454,25.647186,22.110138,25.68814,2.887741,80.855385,2001-02-01,26.578874588012695,23.404144287109375,31.063873291015625,74.63707733154297,53.950016021728516,90.37671661376953,21.04586410522461,2.8070569038391113,2.3182594776153564,1002.165771484375,0.18166668713092804
2001-02-02 00:00:00,-4.199999999999166,-38.499999999995396,1.7695129e-08,1.7695129e-05,0.28019714,0.36860657,0.19787598,0.30659485,100240.625,1002.40625,295.22333,298.30548,1.426696e+06,396.30444,0.0,0.0,298.41547,-0.8577728,-2.8146572,25.155487,22.073334,25.265472,2.9424598,83.06464,2001-02-02,26.864831924438477,23.71563720703125,32.142852783203125,74.0250473022461,45.40745544433594,92.19795227050781,23.653396606445312,0.841724693775177,2.3877623081207275,1001.8637084960938,0.1957683563232422
2001-02-03 00:00:00,-4.199999999999166,-38.499999999995396,2.2798777e-06,0.0022798777,0.28004456,0.36846924,0.1900177,0.3063202,100278.53,1002.78534,295.39276,298.55402,1.457488e+06,404.8578,0.0,0.0,298.78577,-0.91781616,-2.2364807,25.404022,22.242767,25.635773,2.4174848,82.69518,2001-02-03,26.39882469177246,23.606231689453125,30.474700927734375,77.5215835571289,57.10276794433594,90.23113250732422,21.143457412719727,1.618775725364685,2.5265581607818604,1002.4520874023438,0.19443194568157196
2001-02-04 00:00:00,-4.199999999999166,-38.499999999995396,4.3958426e-05,0.043958426,0.2799225,0.36836243,0.19378662,0.30613708,100370.83,1003.70825,295.21054,298.36014,1.446572e+06,401.82556,0.0,0.0,298.5746,-1.7933807,-2.221283,25.210144,22.060547,25.424591,2.854875,82.73056,2001-02-04,26.452985763549805,23.276641845703125,31.273223876953125,77.82425689697266,52.94703674316406,95.3924789428711,22.381223678588867,2.477057695388794,2.4940521717071533,1003.6372680664062,0.2052968293428421
2001-02-05 00:00:00,-4.199999999999166,-38.499999999995396,3.847759e-06,0.0038477592,0.27980042,0.36824036,0.20280457,0.3059082,100448.0,1004.48,295.89252,298.3852,1.419136e+06,394.20444,0.0,0.0,298.21686,-1.3388062,-1.0746002,25.235199,22.742523,25.066864,1.7167315,86.10249,2001-02-05,27.13469123840332,22.733001708984375,32.635528564453125,72.13003540039062,40.09885025024414,95.85614776611328,25.60304069519043,0.41972312331199646,2.7592756748199463,1003.6786499023438,0.19901211559772491
2001-02-06 00:00:00,-4.199999999999166,-38.499999999995396,-9.895302e-10,-9.895302e-07,0.2796631,0.36810303,0.18692017,0.3056183,100402.81,1004.02814,295.64954,298.6048,1.39162e+06,386.5611,0.0,0.0,298.4682,-1.8129578,-1.6456947,25.454803,22.499542,25.318207,2.4484947,83.74301,2001-02-06,27.519235610961914,23.959747314453125,32.587066650390625,69.46578216552734,43.357051849365234,91.62653350830078,25.22608757019043,0.4846443831920624,2.947683334350586,1003.74609375,0.18436305224895477
2001-02-07 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.27954102,0.36795044,0.17652893,0.30532837,100379.45,1003.79456,294.9381,298.6796,1.378816e+06,383.00446,0.0,0.0,298.52527,-1.5020819,-1.6451778,25.529602,21.788116,25.375275,2.2277477,79.83796,2001-02-07,27.68548583984375,23.885589599609375,33.40899658203125,68.01693725585938,36.95972442626953,92.94767761230469,26.413188934326172,0.04801958426833153,3.0164575576782227,1003.315673828125,0.17273330688476562
2001-02-08 00:00:00,-4.199999999999166,-38.499999999995396,-1.6214472e-08,-1.6214472e-05,0.27937317,0.36779785,0.16581726,0.3050232,100387.44,1003.8744,294.63654,298.39673,1.336808e+06,371.33554,0.0,0.0,298.2865,-1.5276031,-1.9750919,25.246735,21.486542,25.136505,2.49691,79.70765,2001-02-08,27.407236099243164,24.027679443359375,32.423492431640625,70.98734283447266,49.14809036254883,91.95021057128906,22.674856185913086,0.42259007692337036,2.782008171081543,1002.7131958007812,0.1659119874238968
2001-02-09 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.27922058,0.36766052,0.1656189,0.3047638,100320.45,1003.2045,295.0276,299.51337,1.473744e+06,409.37332,0.0,0.0,299.82617,-2.0476685,-1.8617249,26.363373,21.877594,26.676178,2.7674835,76.41297,2001-02-09,26.609766006469727,23.814788818359375,30.356170654296875,75.61884307861328,60.42069625854492,87.95184326171875,16.89171600341797,2.6889994144439697,2.9306156635284424,1001.9215698242188,0.17562039196491241
2001-02-10 00:00:00,-4.199999999999166,-38.499999999995396,7.248018e-07,0.0007248018,0.27911377,0.36758423,0.18818665,0.30464172,100208.51,1002.0851,295.7962,298.5488,1.46706e+06,407.51666,0.0,0.0,298.46793,-1.780365,-1.9697008,25.398804,22.64621,25.317932,2.6550746,84.77303,2001-02-10,27.696374893188477,24.231353759765625,33.016265869140625,68.9195327758789,37.06360626220703,90.91950225830078,25.94778060913086,0.7252132892608643,3.321873664855957,1001.791015625,0.18746249377727509
2001-02-11 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.2789917,0.3674469,0.17860413,0.30436707,100210.14,1002.1014,295.5234,299.01428,1.401476e+06,389.2989,0.0,0.0,298.8158,-2.3212433,-1.6191807,25.864288,22.373413,25.665802,2.8301795,81.11127,2001-02-11,27.096643447875977,24.388458251953125,32.221649169921875,73.85243225097656,48.603084564208984,89.0626449584961,21.659360885620117,4.741656303405762,2.815082550048828,1002.6377563476562,0.19199497997760773
2001-02-12 00:00:00,-4.199999999999166,-38.499999999995396,1.937151e-06,0.001937151,0.27890015,0.3673401,0.2283783,0.30418396,100413.234,1004.1323,295.9247,298.87158,1.49404e+06,415.0111,0.0,0.0,298.74756,-1.7344513,-1.2186737,25.721588,22.77472,25.597565,2.1197846,83.815895,2001-02-12,25.504241943359375,23.867340087890625,27.474273681640625,84.86355590820312,70.63499450683594,93.43257904052734,9.241080284118652,9.72216796875,1.9982727766036987,1003.4711303710938,0.2825355529785156
2001-02-13 00:00:00,-4.199999999999166,-38.499999999995396,1.5497208e-06,0.0015497208,0.27908325,0.36730957,0.33821106,0.3041687,100457.234,1004.5723,296.20453,298.21396,1.487744e+06,413.2622,0.0,0.0,297.6497,-0.9133301,-1.2675419,25.063965,23.054535,24.499695,1.562317,88.64262,2001-02-13,25.87251853942871,23.527923583984375,29.72784423828125,83.58683013916016,67.83252716064453,94.3079833984375,16.323707580566406,3.1955630779266357,2.0639874935150146,1003.1586303710938,0.3507652282714844
2001-02-14 00:00:00,-4.199999999999166,-38.499999999995396,1.5050173e-06,0.0015050173,0.2798767,0.36723328,0.34861755,0.30407715,100298.266,1002.98267,296.36768,298.47916,1.488344e+06,413.4289,0.0,0.0,297.9427,-0.98960876,-1.333209,25.329163,23.217682,24.792694,1.660353,88.119804,2001-02-14,26.703744888305664,24.043243408203125,31.127655029296875,76.27643585205078,49.50633239746094,92.79219055175781,23.305131912231445,0.7241269946098328,2.7473032474517822,1002.2216186523438,0.3411776125431061
2001-02-15 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.2803955,0.36712646,0.31700134,0.30386353,100200.48,1002.00476,295.8982,298.26758,1.40238e+06,389.55,0.0,0.0,297.45203,-0.80532837,-1.3772545,25.117584,22.7482,24.302032,1.5954258,86.736824,2001-02-15,27.022878646850586,23.75408935546875,31.921844482421875,74.63045501708984,46.4913215637207,93.10736083984375,25.13667869567871,0.302848219871521,2.6675872802734375,1002.0155639648438,0.3063831329345703
2001-02-16 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.28044128,0.36698914,0.28321838,0.30361938,100251.63,1002.51636,295.91025,298.02527,1.337216e+06,371.44888,0.0,0.0,297.24158,-1.1563416,-1.9127502,24.875275,22.760254,24.091583,2.235115,88.06217,2001-02-16,26.924245834350586,23.660430908203125,31.762664794921875,76.66956329345703,50.06087875366211,94.97053527832031,24.004413604736328,0.9713506102561951,2.3238213062286377,1003.0443725585938,0.2789395749568939
2001-02-17 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.2803955,0.3668518,0.26335144,0.3033905,100416.33,1004.16327,296.2791,298.57404,1.387976e+06,385.5489,0.0,0.0,297.97568,-1.4387207,-1.9988556,25.424042,23.12912,24.825684,2.4627912,87.15715,2001-02-17,27.28630828857422,23.882080078125,32.2486572265625,73.06603240966797,43.04280471801758,93.24083709716797,22.184293746948242,0.7958288788795471,2.7818496227264404,1003.9965209960938,0.2594992220401764
2001-02-18 00:00:00,-4.199999999999166,-38.499999999995396,9.371433e-09,9.371433e-06,0.2803192,0.36672974,0.24293518,0.30316162,100416.195,1004.1619,295.8781,299.2589,1.500136e+06,416.70444,0.0,0.0,298.9036,-1.8507233,-1.5386267,26.108917,22.728119,25.753601,2.4067714,81.68642,2001-02-18,27.13861656188965,25.03643798828125,29.87628173828125,75.61688232421875,60.16241455078125,83.83348083496094,17.136802673339844,2.3439817428588867,2.869868040084839,1004.6409301757812,0.24764633178710938
2001-02-19 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.28025818,0.36663818,0.24952698,0.3030243,100504.08,1005.0408,295.56018,298.88086,1.463032e+06,406.39777,0.0,0.0,298.26248,-1.5012207,-1.4424133,25.730865,22.410187,25.112488,2.081879,81.937386,2001-02-19,27.181045532226562,24.030181884765625,31.689788818359375,72.48274993896484,45.96083450317383,90.18374633789062,19.55889320373535,0.6132364273071289,2.3350532054901123,1004.4133911132812,0.24483807384967804
2001-02-20 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.28016663,0.36653137,0.2313385,0.30282593,100501.59,1005.0159,295.86752,298.55023,1.392848e+06,386.90222,0.0,0.0,297.93207,-1.0336151,-2.3330078,25.400238,22.71753,24.782074,2.551722,85.13319,2001-02-20,26.430044174194336,22.949127197265625,31.185150146484375,79.79505920410156,59.33389663696289,96.79859924316406,22.310760498046875,3.9870142936706543,2.1092491149902344,1003.9849243164062,0.24893569946289062
2001-02-21 00:00:00,-4.199999999999166,-38.499999999995396,7.1525574e-07,0.00071525574,0.2801056,0.36642456,0.25708008,0.30264282,100397.36,1003.9736,296.49734,298.71317,1.43552e+06,398.75555,0.0,0.0,298.3871,-1.4099731,-1.7998657,25.563171,23.347351,25.237091,2.2863817,87.58694,2001-02-21,27.086509704589844,23.70953369140625,32.345947265625,75.22647094726562,45.43414306640625,93.30572509765625,21.60324478149414,1.5396932363510132,2.6685760021209717,1002.6580200195312,0.2580699920654297
2001-02-22 00:00:00,-4.199999999999166,-38.499999999995396,4.2915344e-06,0.0042915344,0.2800293,0.3663025,0.24723816,0.30244446,100349.945,1003.49945,296.29922,299.31726,1.491712e+06,414.36444,0.0,0.0,298.8152,-2.5398865,-1.7220612,26.167267,23.149231,25.665192,3.0686345,83.506516,2001-02-22,27.96449851989746,24.9105224609375,33.188690185546875,70.00769805908203,39.771400451660156,87.12791442871094,23.868738174438477,0.6094008684158325,3.4693238735198975,1002.3947143554688,0.24155934154987335
2001-02-23 00:00:00,-4.199999999999166,-38.499999999995396,1.32620335e-05,0.013262033,0.27993774,0.3661499,0.22389221,0.30220032,100316.61,1003.1661,296.6256,299.5782,1.488044e+06,413.34555,0.0,0.0,299.30017,-3.1933594,-1.7404327,26.428192,23.475616,26.150177,3.6368463,83.86672,2001-02-23,27.058359146118164,24.080902099609375,30.32598876953125,76.64254760742188,60.303741455078125,88.65718841552734,17.946422576904297,1.4043927192687988,3.3348302841186523,1002.548828125,0.22372817993164062
2001-02-24 00:00:00,-4.199999999999166,-38.499999999995396,1.4811754e-05,0.014811754,0.27986145,0.36605835,0.22068787,0.302063,100361.34,1003.61346,296.27728,298.9989,1.496708e+06,415.75223,0.0,0.0,298.75287,-2.409134,-0.33470154,25.848907,23.127289,25.602875,2.432273,84.980095,2001-02-24,28.3741397857666,24.31488037109375,34.339996337890625,69.1393051147461,38.18598556518555,92.25514221191406,25.303361892700195,0.06911754608154297,2.839184045791626,1001.6659545898438,0.21199417114257812
2001-02-25 00:00:00,-4.199999999999166,-38.499999999995396,-5.9590093e-09,-5.9590093e-06,0.27972412,0.36590576,0.19543457,0.3017578,100230.98,1002.30975,296.53632,299.7694,1.473216e+06,409.22665,0.0,0.0,299.79834,-2.3856354,-1.6708984,26.619415,23.386322,26.648346,2.9125862,82.48257,2001-02-25,27.67177391052246,24.47259521484375,32.38348388671875,75.72966003417969,50.55930709838867,90.85997009277344,21.67387580871582,4.546934604644775,2.8672330379486084,1001.23388671875,0.22527439892292023
